Geno1a_probe_1,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2,121,9.08e-62,222
Geno1a_probe_2,wtchgD00001552_closestdedup_vicunavfat,98.333,120,0,1,1,120,62,179,7.07e-58,209
Geno1a_probe_3,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,120,239,9.08e-62,222
Geno1a_probe_4,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,180,299,9.08e-62,222
Geno1a_probe_5,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,240,359,9.08e-62,222
Geno1a_probe_6,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,300,419,9.08e-62,222
Geno1a_probe_7,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,360,479,9.08e-62,222
Geno1a_probe_8,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,420,539,9.08e-62,222
Geno1a_probe_9,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,480,599,9.08e-62,222
Geno1a_probe_10,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,540,659,9.08e-62,222
Geno1a_probe_11,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,600,719,9.08e-62,222
Geno1a_probe_12,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,660,779,9.08e-62,222
Geno1a_probe_13,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,720,839,9.08e-62,222
Geno1a_probe_14,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,780,899,9.08e-62,222
Geno1a_probe_15,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,840,959,9.08e-62,222
Geno1a_probe_16,wtchgD00001552_closestdedup_vicunavfat,99.167,120,1,0,1,120,900,1019,4.22e-60,217
Geno1a_probe_17,wtchgD00001552_closestdedup_vicunavfat,99.167,120,1,0,1,120,960,1079,4.22e-60,217
Geno1a_probe_18,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1020,1139,9.08e-62,222
Geno1a_probe_19,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1080,1199,9.08e-62,222
Geno1a_probe_20,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1140,1259,9.08e-62,222
Geno1a_probe_21,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1200,1319,9.08e-62,222
Geno1a_probe_22,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1260,1379,9.08e-62,222
Geno1a_probe_23,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1320,1439,9.08e-62,222
Geno1a_probe_24,wtchgD00001552_closestdedup_vicunavfat,99.167,120,1,0,1,120,1380,1499,4.22e-60,217
Geno1a_probe_25,wtchgD00001552_closestdedup_vicunavfat,98.333,120,1,1,1,120,1440,1558,7.07e-58,209
Geno1a_probe_26,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,1500,1618,1.52e-59,215
Geno1a_probe_27,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1559,1678,9.08e-62,222
Geno1a_probe_28,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1619,1738,9.08e-62,222
Geno1a_probe_29,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1679,1798,9.08e-62,222
Geno1a_probe_30,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1739,1858,9.08e-62,222
Geno1a_probe_31,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1799,1918,9.08e-62,222
Geno1a_probe_32,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1859,1978,9.08e-62,222
Geno1a_probe_33,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1919,2038,9.08e-62,222
Geno1a_probe_34,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,1979,2098,9.08e-62,222
Geno1a_probe_35,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2039,2158,9.08e-62,222
Geno1a_probe_36,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2099,2218,9.08e-62,222
Geno1a_probe_37,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2159,2278,9.08e-62,222
Geno1a_probe_38,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2219,2338,9.08e-62,222
Geno1a_probe_39,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2279,2398,9.08e-62,222
Geno1a_probe_40,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2339,2458,9.08e-62,222
Geno1a_probe_41,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2399,2518,9.08e-62,222
Geno1a_probe_42,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2459,2578,9.08e-62,222
Geno1a_probe_43,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2519,2638,9.08e-62,222
Geno1a_probe_44,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2579,2698,9.08e-62,222
Geno1a_probe_45,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2639,2758,9.08e-62,222
Geno1a_probe_46,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2699,2818,9.08e-62,222
Geno1a_probe_47,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2759,2878,9.08e-62,222
Geno1a_probe_48,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2819,2938,9.08e-62,222
Geno1a_probe_49,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2879,2998,9.08e-62,222
Geno1a_probe_50,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2939,3058,9.08e-62,222
Geno1a_probe_51,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,2999,3118,9.08e-62,222
Geno1a_probe_52,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3059,3178,9.08e-62,222
Geno1a_probe_53,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3119,3238,9.08e-62,222
Geno1a_probe_54,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3179,3298,9.08e-62,222
Geno1a_probe_55,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3239,3358,9.08e-62,222
Geno1a_probe_56,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3299,3418,9.08e-62,222
Geno1a_probe_57,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3359,3478,9.08e-62,222
Geno1a_probe_58,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3419,3538,9.08e-62,222
Geno1a_probe_59,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3479,3598,9.08e-62,222
Geno1a_probe_60,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3539,3658,9.08e-62,222
Geno1a_probe_61,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3599,3718,9.08e-62,222
Geno1a_probe_62,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3659,3778,9.08e-62,222
Geno1a_probe_63,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3719,3838,9.08e-62,222
Geno1a_probe_64,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,3779,3897,1.52e-59,215
Geno1a_probe_65,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,3839,3957,1.52e-59,215
Geno1a_probe_66,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3898,4017,9.08e-62,222
Geno1a_probe_67,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,3958,4077,9.08e-62,222
Geno1a_probe_68,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4018,4137,9.08e-62,222
Geno1a_probe_69,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4078,4197,9.08e-62,222
Geno1a_probe_70,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4138,4257,9.08e-62,222
Geno1a_probe_71,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4198,4317,9.08e-62,222
Geno1a_probe_72,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4258,4377,9.08e-62,222
Geno1a_probe_73,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4318,4437,9.08e-62,222
Geno1a_probe_74,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4378,4497,9.08e-62,222
Geno1a_probe_75,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4438,4557,9.08e-62,222
Geno1a_probe_76,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4498,4617,9.08e-62,222
Geno1a_probe_77,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4558,4677,9.08e-62,222
Geno1a_probe_78,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4618,4737,9.08e-62,222
Geno1a_probe_79,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,4678,4796,1.52e-59,215
Geno1a_probe_80,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,4738,4856,1.52e-59,215
Geno1a_probe_81,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4797,4916,9.08e-62,222
Geno1a_probe_82,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4857,4976,9.08e-62,222
Geno1a_probe_83,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4917,5036,9.08e-62,222
Geno1a_probe_84,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,4977,5096,9.08e-62,222
Geno1a_probe_85,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5037,5156,9.08e-62,222
Geno1a_probe_86,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5097,5216,9.08e-62,222
Geno1a_probe_87,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5157,5276,9.08e-62,222
Geno1a_probe_88,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5217,5336,9.08e-62,222
Geno1a_probe_89,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5277,5396,9.08e-62,222
Geno1a_probe_90,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5337,5456,9.08e-62,222
Geno1a_probe_91,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5397,5516,9.08e-62,222
Geno1a_probe_92,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5457,5576,9.08e-62,222
Geno1a_probe_93,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5517,5636,9.08e-62,222
Geno1a_probe_94,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5577,5696,9.08e-62,222
Geno1a_probe_95,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5637,5756,9.08e-62,222
Geno1a_probe_96,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5697,5816,9.08e-62,222
Geno1a_probe_97,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5757,5876,9.08e-62,222
Geno1a_probe_98,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5817,5936,9.08e-62,222
Geno1a_probe_99,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5877,5996,9.08e-62,222
Geno1a_probe_100,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5937,6056,9.08e-62,222
Geno1a_probe_101,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,5997,6116,9.08e-62,222
Geno1a_probe_102,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6057,6176,9.08e-62,222
Geno1a_probe_103,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6117,6236,9.08e-62,222
Geno1a_probe_104,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6177,6296,9.08e-62,222
Geno1a_probe_105,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6237,6356,9.08e-62,222
Geno1a_probe_106,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6297,6416,9.08e-62,222
Geno1a_probe_107,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6357,6476,9.08e-62,222
Geno1a_probe_108,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6417,6536,9.08e-62,222
Geno1a_probe_109,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6477,6596,9.08e-62,222
Geno1a_probe_110,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6537,6656,9.08e-62,222
Geno1a_probe_111,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6597,6716,9.08e-62,222
Geno1a_probe_112,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,6657,6775,1.52e-59,215
Geno1a_probe_113,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,6717,6835,1.52e-59,215
Geno1a_probe_114,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6776,6895,9.08e-62,222
Geno1a_probe_115,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6836,6955,9.08e-62,222
Geno1a_probe_116,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6896,7015,9.08e-62,222
Geno1a_probe_117,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,6956,7075,9.08e-62,222
Geno1a_probe_118,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7016,7135,9.08e-62,222
Geno1a_probe_119,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7076,7195,9.08e-62,222
Geno1a_probe_120,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7136,7255,9.08e-62,222
Geno1a_probe_121,wtchgD00001552_closestdedup_vicunavfat,98.333,120,1,1,1,120,7196,7314,7.07e-58,209
Geno1a_probe_122,wtchgD00001552_closestdedup_vicunavfat,99.167,120,1,0,1,120,7255,7374,4.22e-60,217
Geno1a_probe_123,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7315,7434,9.08e-62,222
Geno1a_probe_124,wtchgD00001552_closestdedup_vicunavfat,99.074,108,1,0,1,108,7375,7482,1.98e-53,195
Geno1a_probe_125,wtchgD00001552_closestdedup_vicunavfat,95.506,89,1,2,34,120,7453,7540,9.41e-37,139
Geno1a_probe_126,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,7482,7600,1.52e-59,215
Geno1a_probe_127,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7541,7660,9.08e-62,222
Geno1a_probe_128,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7601,7720,9.08e-62,222
Geno1a_probe_129,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7661,7780,9.08e-62,222
Geno1a_probe_130,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7721,7840,9.08e-62,222
Geno1a_probe_131,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7781,7900,9.08e-62,222
Geno1a_probe_132,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7841,7960,9.08e-62,222
Geno1a_probe_133,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7901,8020,9.08e-62,222
Geno1a_probe_134,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,7961,8080,9.08e-62,222
Geno1a_probe_135,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8021,8140,9.08e-62,222
Geno1a_probe_136,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8081,8200,9.08e-62,222
Geno1a_probe_137,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8141,8260,9.08e-62,222
Geno1a_probe_138,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8201,8320,9.08e-62,222
Geno1a_probe_139,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,8261,8379,1.52e-59,215
Geno1a_probe_140,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,8321,8439,1.52e-59,215
Geno1a_probe_141,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8380,8499,9.08e-62,222
Geno1a_probe_142,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8440,8559,9.08e-62,222
Geno1a_probe_143,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8500,8619,9.08e-62,222
Geno1a_probe_144,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8560,8679,9.08e-62,222
Geno1a_probe_145,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8620,8739,9.08e-62,222
Geno1a_probe_146,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8680,8799,9.08e-62,222
Geno1a_probe_147,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8740,8859,9.08e-62,222
Geno1a_probe_148,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8800,8919,9.08e-62,222
Geno1a_probe_149,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,8860,8978,1.52e-59,215
Geno1a_probe_150,wtchgD00001552_closestdedup_vicunavfat,99.167,120,0,1,1,120,8920,9038,1.52e-59,215
Geno1a_probe_151,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,8979,9098,9.08e-62,222
Geno1a_probe_152,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,9039,9158,9.08e-62,222
Geno1a_probe_153,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,9099,9218,9.08e-62,222
Geno1a_probe_154,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,9159,9278,9.08e-62,222
Geno1a_probe_155,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,9219,9338,9.08e-62,222
Geno1a_probe_156,wtchgD00001552_closestdedup_vicunavfat,100.000,120,0,0,1,120,9279,9398,9.08e-62,222
Geno1a_probe_157,wtchgD00001552_closestdedup_vicunavfat,100.000,85,0,0,1,85,9339,9423,2.18e-42,158


